,Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,Med_Price,Prime_Rate,Inflation,GDP,Metal_Price,NASDAQ,Ontario_Immigrants_International,Toronto_Median_Age,UT_Total_Enrollment,Toronto_Participation_Rate,Toronto_Employment_Rate,Toronto_Population,New_Units_Number_Planned,New_Units_Number_Construction
7577,2018-07-01,W08,58.0,534218.0,480000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7578,2018-07-01,W07,5.0,557960.0,565900.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7579,2018-07-01,W06,83.0,553467.0,521777.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7580,2018-07-01,W05,35.0,353917.0,380000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7581,2018-07-01,E06,2.0,541500.0,541500.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7582,2018-07-01,W04,29.0,419100.0,420000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7583,2018-07-01,W02,18.0,647161.0,600000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7584,2018-07-01,W01,25.0,557388.0,530000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7585,2018-07-01,E11,13.0,337531.0,355000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7586,2018-07-01,E10,5.0,245600.0,270000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7587,2018-07-01,E09,48.0,409344.0,409000.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7588,2018-07-01,E08,14.0,375829.0,343500.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7589,2018-07-01,W03,5.0,464100.0,482500.0,3.6375,2.7,45345.52265,560.5325,7751.303362,33229.0,40.54902716,79262.0,65.8,62.1,6401724.602999999,2922.0,1906.0
7590,2018-08-01,All,1388.0,585355.5893,NA,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7591,2018-08-01,E05,30.0,421793.0,407500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7592,2018-08-01,C11,21.0,399838.0,387500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7593,2018-08-01,C04,14.0,571779.0,511000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7594,2018-08-01,C07,51.0,552510.0,514000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7595,2018-08-01,C08,140.0,651859.0,610000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7596,2018-08-01,E04,29.0,362883.0,370000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7597,2018-08-01,C09,3.0,853000.0,851000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7598,2018-08-01,C13,20.0,497881.0,452500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7599,2018-08-01,C03,12.0,730750.0,653500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7600,2018-08-01,C14,99.0,577803.0,551500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7601,2018-08-01,E01,11.0,635803.0,649900.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7602,2018-08-01,E02,4.0,689031.0,764063.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7603,2018-08-01,C10,27.0,717135.0,620000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7604,2018-08-01,C02,40.0,1300457.0,1002500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7605,2018-08-01,W10,39.0,329354.0,351500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7606,2018-08-01,W09,11.0,433227.0,500000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7607,2018-08-01,C15,78.0,512135.0,476500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7608,2018-08-01,C01,365.0,681601.0,610000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7609,2018-08-01,C06,11.0,489871.0,528000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7610,2018-08-01,C12,10.0,1006650.0,797500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7611,2018-08-01,E11,14.0,380929.0,389000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7612,2018-08-01,E07,43.0,408309.0,410000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7613,2018-08-01,E08,19.0,376900.0,357000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7614,2018-08-01,E09,46.0,416983.0,409350.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7615,2018-08-01,E10,7.0,289429.0,275000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7616,2018-08-01,E03,7.0,365757.0,370000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7617,2018-08-01,W08,60.0,471051.0,456500.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7618,2018-08-01,W03,8.0,487625.0,489000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7619,2018-08-01,W01,18.0,534183.0,526000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7620,2018-08-01,W05,33.0,316712.0,282000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7621,2018-08-01,W06,78.0,616125.0,525000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7622,2018-08-01,W07,4.0,474325.0,467750.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7623,2018-08-01,E06,2.0,405250.0,405250.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7624,2018-08-01,W02,8.0,618688.0,545000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7625,2018-08-01,W04,26.0,395242.0,406000.0,3.7,2.595387067,45532.41696,546.154,7876.03176,32219.03308,40.54083193,79262.0,65.2,61.1,6412687.509,2464.0,2083.0
7626,2018-09-01,W08,66.0,499903.0,467450.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7627,2018-09-01,W01,33.0,629045.0,547000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7628,2018-09-01,W07,1.0,510000.0,510000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7629,2018-09-01,W06,80.0,618546.0,557500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7630,2018-09-01,W05,24.0,358566.0,352500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7631,2018-09-01,E06,3.0,536333.0,545000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7632,2018-09-01,W04,27.0,423841.0,425000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7633,2018-09-01,E11,9.0,326111.0,305000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7634,2018-09-01,W02,11.0,656032.0,631500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7635,2018-09-01,E09,39.0,406156.0,420000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7636,2018-09-01,E08,13.0,364915.0,369000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7637,2018-09-01,W03,7.0,500643.0,528000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7638,2018-09-01,E05,25.0,434968.0,426500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7639,2018-09-01,E03,7.0,348714.0,343000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7640,2018-09-01,All,1282.0,615581.6841,NA,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7641,2018-09-01,W09,12.0,372000.0,271500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7642,2018-09-01,E10,2.0,297500.0,297500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7643,2018-09-01,W10,25.0,345652.0,355000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7644,2018-09-01,C09,12.0,1474379.0,1160000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7645,2018-09-01,C01,339.0,691600.0,610000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7646,2018-09-01,E02,8.0,488675.0,466000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7647,2018-09-01,E07,27.0,387466.0,385000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7648,2018-09-01,C15,63.0,549716.0,475000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7649,2018-09-01,C14,90.0,568475.0,547500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7650,2018-09-01,C13,19.0,528226.0,431500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7651,2018-09-01,C12,2.0,1117500.0,1117500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7652,2018-09-01,E04,17.0,350659.0,350000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7653,2018-09-01,C11,24.0,446538.0,394000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7654,2018-09-01,E01,8.0,736338.0,675500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7655,2018-09-01,C08,138.0,695740.0,636444.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7656,2018-09-01,C07,50.0,566120.0,528250.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7657,2018-09-01,C06,15.0,460927.0,440000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7658,2018-09-01,C04,13.0,903386.0,729000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7659,2018-09-01,C03,6.0,623083.0,623000.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7660,2018-09-01,C10,27.0,750125.0,667875.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7661,2018-09-01,C02,40.0,1209938.0,822500.0,3.7,2.3492284469999998,45613.89895,539.5675,7986.83473,31719.02796,40.53261061,79262.0,65.4,61.2,6423375.884,3166.0,3441.0
7662,2018-10-01,All,1519.0,603153.2923,NA,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7663,2018-10-01,C02,49.0,957573.0,740000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7664,2018-10-01,C03,15.0,801447.0,692800.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7665,2018-10-01,C04,20.0,772219.0,630000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7666,2018-10-01,C06,17.0,496853.0,525000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7667,2018-10-01,C07,49.0,581082.0,543800.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7668,2018-10-01,C08,143.0,681265.0,630000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7669,2018-10-01,C09,10.0,1217300.0,864500.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7670,2018-10-01,C13,26.0,483492.0,458500.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7671,2018-10-01,C11,17.0,445294.0,370000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7672,2018-10-01,C01,394.0,709451.0,615000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7673,2018-10-01,C14,97.0,589206.0,568000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7674,2018-10-01,C15,94.0,504946.0,482150.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7675,2018-10-01,E01,21.0,660324.0,630000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7676,2018-10-01,W10,23.0,340961.0,363000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7677,2018-10-01,C10,35.0,702451.0,615000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7678,2018-10-01,W09,19.0,397074.0,340000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7679,2018-10-01,C12,4.0,1064000.0,986500.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7680,2018-10-01,E03,18.0,398728.0,362500.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7681,2018-10-01,W08,86.0,509688.0,465000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7682,2018-10-01,E02,5.0,574560.0,562000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7683,2018-10-01,E05,27.0,417074.0,410000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7684,2018-10-01,E06,4.0,738250.0,716500.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7685,2018-10-01,E07,36.0,407678.0,404500.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7686,2018-10-01,E09,40.0,395755.0,391950.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7687,2018-10-01,E10,4.0,300125.0,312500.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7688,2018-10-01,E04,21.0,346667.0,336000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7689,2018-10-01,E08,10.0,386640.0,385750.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7690,2018-10-01,W02,25.0,604010.0,549000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7691,2018-10-01,W03,10.0,506690.0,498750.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7692,2018-10-01,W04,29.0,383738.0,365000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7693,2018-10-01,W05,34.0,346370.0,372400.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7694,2018-10-01,W06,80.0,583571.0,512000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7695,2018-10-01,W07,5.0,793378.0,597990.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7696,2018-10-01,W01,30.0,685100.0,627000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7697,2018-10-01,E11,22.0,349250.0,348000.0,3.75,2.1,45698.48664,543.662,7565.364789,31170.0,40.52462942,79262.0,65.9,61.7,6433457.727000001,4422.0,2360.0
7698,2018-11-01,W01,17.0,591029.0,560500.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7699,2018-11-01,E07,33.0,405666.0,399500.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7700,2018-11-01,E08,21.0,403448.0,350100.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7701,2018-11-01,E09,38.0,422794.0,406000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7702,2018-11-01,E10,3.0,342367.0,318000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7703,2018-11-01,E11,14.0,335343.0,311450.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7704,2018-11-01,W02,30.0,662103.0,619750.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7705,2018-11-01,E06,6.0,464667.0,450500.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7706,2018-11-01,W04,32.0,375072.0,375000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7707,2018-11-01,W05,23.0,379686.0,400000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7708,2018-11-01,W06,76.0,562397.0,496950.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7709,2018-11-01,W07,4.0,591200.0,522000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7710,2018-11-01,E04,23.0,379291.0,380000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7711,2018-11-01,E03,7.0,393414.0,395000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7712,2018-11-01,All,1370.0,595677.4423,NA,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7713,2018-11-01,W03,7.0,528700.0,505000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7714,2018-11-01,E05,21.0,412214.0,409000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7715,2018-11-01,C07,51.0,555856.0,530000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7716,2018-11-01,W09,24.0,317804.0,285000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7717,2018-11-01,E02,10.0,671290.0,472450.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7718,2018-11-01,C01,343.0,695814.0,609000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7719,2018-11-01,W08,64.0,468821.0,450000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7720,2018-11-01,C02,43.0,1047339.0,749300.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
7721,2018-11-01,C03,9.0,722000.0,650000.0,3.95,1.85143413,45583.26016,535.22,7227.928548,30444.80497,40.51635629,79262.0,65.9,61.8,6443605.16,3988.0,2860.0
